-195359.09,282334.97,-2185.75805664062
-193359.09,282334.97,-2175.16235351562
-191359.09,282334.97,-2156.35473632812
-189359.09,282334.97,-2183.85327148438
-1359.09,282334.97,-1716.94848632812
640.91,282334.97,-1702.60986328125
2640.91,282334.97,-1694.46252441406
4640.91,282334.97,-1675.47790527344
-195359.09,280334.97,-2110.13305664062
-193359.09,280334.97,-2072.0380859375
-191359.09,280334.97,-2070.93994140625
-189359.09,280334.97,-2086.77197265625
-187359.09,280334.97,-2113.21606445312
-185359.09,280334.97,-2107.56201171875
-183359.09,280334.97,-2115.73388671875
-181359.09,280334.97,-2126.74609375
-179359.09,280334.97,-2075.68188476562
-177359.09,280334.97,-2034.07202148438
-175359.09,280334.97,-2013.84802246094
-173359.09,280334.97,-2012.86596679688
-171359.09,280334.97,-2024.55004882812
-169359.09,280334.97,-2067.78198242188
-167359.09,280334.97,-2100.65209960938
-165359.09,280334.97,-2130.44091796875
-163359.09,280334.97,-2151.9169921875
-161359.09,280334.97,-2167.83911132812
-159359.09,280334.97,-2193.14794921875
-157359.09,280334.97,-2213.873046875
-155359.09,280334.97,-2222.98901367188
-153359.09,280334.97,-2229.56689453125
-151359.09,280334.97,-2238.81494140625
-149359.09,280334.97,-2247.98095703125
-147359.09,280334.97,-2250.07397460938
-145359.09,280334.97,-2235.34497070312
-143359.09,280334.97,-2189.97607421875
-141359.09,280334.97,-2127.162109375
-139359.09,280334.97,-1886.07604980469
-137359.09,280334.97,-1920.50903320312
-135359.09,280334.97,-2016.65502929688
-133359.09,280334.97,-2028.248046875
-131359.09,280334.97,-2008.72399902344
-129359.09,280334.97,-2014.15905761719
-127359.09,280334.97,-1934.37194824219
-125359.09,280334.97,-1844.94702148438
-123359.09,280334.97,-1802.70495605469
-121359.09,280334.97,-1800.4189453125
-119359.09,280334.97,-1749.57495117188
-117359.09,280334.97,-1752.94201660156
-115359.09,280334.97,-1766.55200195312
-113359.09,280334.97,-1784.99694824219
-111359.09,280334.97,-1778.76501464844
-109359.09,280334.97,-1778.75500488281
-107359.09,280334.97,-1776.82800292969
-105359.09,280334.97,-1781.50500488281
-103359.09,280334.97,-1797.91198730469
-101359.09,280334.97,-1812.27404785156
-99359.09,280334.97,-1810.89794921875
-97359.09,280334.97,-1788.751953125
-95359.09,280334.97,-1778.96704101562
-93359.09,280334.97,-1772.02502441406
-91359.09,280334.97,-1758.65405273438
-89359.09,280334.97,-1731.70495605469
-87359.09,280334.97,-1710.52600097656
-85359.09,280334.97,-1692.03295898438
-83359.09,280334.97,-1676.09704589844
-81359.09,280334.97,-1678.06396484375
-79359.09,280334.97,-1686.98498535156
-77359.09,280334.97,-1703.02294921875
-75359.09,280334.97,-1730.56005859375
-73359.09,280334.97,-1763.28198242188
-71359.09,280334.97,-1778.96203613281
-69359.09,280334.97,-1775.98095703125
-67359.09,280334.97,-1776.24694824219
-65359.09,280334.97,-1812.44897460938
-63359.09,280334.97,-1830.14697265625
-61359.09,280334.97,-1848.91101074219
-59359.09,280334.97,-1923.85400390625
-57359.09,280334.97,-1934.90405273438
-55359.09,280334.97,-1930.52294921875
-53359.09,280334.97,-1932.82897949219
-51359.09,280334.97,-1944.708984375
-49359.09,280334.97,-1965.98803710938
-47359.09,280334.97,-1985.43798828125
-45359.09,280334.97,-1987.80895996094
-43359.09,280334.97,-1970.9150390625
-41359.09,280334.97,-1956.76000976562
-39359.09,280334.97,-1945.02697753906
-37359.09,280334.97,-1927.75695800781
-35359.09,280334.97,-1893.36694335938
-33359.09,280334.97,-1874.53100585938
-31359.09,280334.97,-1864.21105957031
-29359.09,280334.97,-1852.28796386719
-27359.09,280334.97,-1835.84301757812
-25359.09,280334.97,-1824.20104980469
-23359.09,280334.97,-1813.00305175781
-21359.09,280334.97,-1806.44104003906
-19359.09,280334.97,-1792.24096679688
-17359.09,280334.97,-1779.38403320312
-15359.09,280334.97,-1769.62805175781
-13359.09,280334.97,-1759.0419921875
-11359.09,280334.97,-1754.85803222656
-9359.09,280334.97,-1755.10302734375
-7359.09,280334.97,-1745.083984375
-5359.09,280334.97,-1730.72399902344
-3359.09,280334.97,-1720.3759765625
-1359.09,280334.97,-1709.73706054688
640.91,280334.97,-1691.85302734375
2640.91,280334.97,-1685.28601074219
4640.91,280334.97,-1668.3740234375
-195359.09,278334.97,-1999.01196289062
-193359.09,278334.97,-1948.81896972656
-191359.09,278334.97,-1944.96105957031
-189359.09,278334.97,-1962.73999023438
-187359.09,278334.97,-2002.87805175781
-185359.09,278334.97,-2004.96203613281
-183359.09,278334.97,-2013.42602539062
-181359.09,278334.97,-2024.07397460938
-179359.09,278334.97,-1969.10205078125
-177359.09,278334.97,-1913.79797363281
-175359.09,278334.97,-1895.07800292969
-173359.09,278334.97,-1899.43395996094
-171359.09,278334.97,-1919.01196289062
-169359.09,278334.97,-1971.69396972656
-167359.09,278334.97,-2002.25805664062
-165359.09,278334.97,-2024.77905273438
-163359.09,278334.97,-2041.52905273438
-161359.09,278334.97,-2054.97192382812
-159359.09,278334.97,-2074.86499023438
-157359.09,278334.97,-2094.03100585938
-155359.09,278334.97,-2112.30200195312
-153359.09,278334.97,-2129.11401367188
-151359.09,278334.97,-2146.56103515625
-149359.09,278334.97,-2151.751953125
-147359.09,278334.97,-2141.3369140625
-145359.09,278334.97,-2139.18310546875
-143359.09,278334.97,-2102.74609375
-141359.09,278334.97,-2071.48193359375
-139359.09,278334.97,-1810.34899902344
-137359.09,278334.97,-1893.13500976562
-135359.09,278334.97,-1938.06201171875
-133359.09,278334.97,-1918.14697265625
-131359.09,278334.97,-1891.84497070312
-129359.09,278334.97,-1901.94897460938
-127359.09,278334.97,-1836.93798828125
-125359.09,278334.97,-1736.72094726562
-123359.09,278334.97,-1708.28198242188
-121359.09,278334.97,-1701.70495605469
-119359.09,278334.97,-1655.82897949219
-117359.09,278334.97,-1655.52600097656
-115359.09,278334.97,-1681.0849609375
-113359.09,278334.97,-1703.89294433594
-111359.09,278334.97,-1701.24694824219
-109359.09,278334.97,-1699.76403808594
-107359.09,278334.97,-1703.27600097656
-105359.09,278334.97,-1709.00402832031
-103359.09,278334.97,-1715.05297851562
-101359.09,278334.97,-1725.64599609375
-99359.09,278334.97,-1727.07604980469
-97359.09,278334.97,-1719.97204589844
-95359.09,278334.97,-1711.5439453125
-93359.09,278334.97,-1700.92700195312
-91359.09,278334.97,-1686.75305175781
-89359.09,278334.97,-1662.94104003906
-87359.09,278334.97,-1641.49194335938
-85359.09,278334.97,-1627.40295410156
-83359.09,278334.97,-1620.16003417969
-81359.09,278334.97,-1623.07897949219
-79359.09,278334.97,-1635.11401367188
-77359.09,278334.97,-1652.31799316406
-75359.09,278334.97,-1676.81103515625
-73359.09,278334.97,-1697.54699707031
-71359.09,278334.97,-1707.69396972656
-69359.09,278334.97,-1698.52404785156
-67359.09,278334.97,-1722.68005371094
