826,6290507
827,3847
828,55256
829,84309
830,4815
831,172508
832,1107948
833,266948
834,14206
835,206532
836,9348
837,14700
838,42828
839,40209
840,37862
841,1405
842,69498
843,148549
844,84311
845,211856
846,206532
847,172508
848,256079
849,2078
850,16103
851,11
852,21
853,31085
854,3528
855,5456208
856,11656
857,28948
858,296771
859,470089
860,10939
861,98509
862,5241
863,22508
864,10291
865,7165362
866,4885646
867,141980
868,6979
869,46618
870,103078
871,17682
872,37000
873,175528
874,1828284
875,34923
876,684116
877,46916
878,407698
879,702975
880,32458
881,235496
882,11661
883,653008
884,23063
885,87384
886,411683
887,8918
888,501498
889,2133296
890,29690
891,130549
892,613059
893,1633682
894,42050
895,2646
896,21867
897,32732
898,653008
899,243747
900,2639
901,1511
902,44550
903,501497
904,5456208
905,7813
906,1033
907,2442
908,15254
909,155234
910,310066
911,12216
912,388089
913,92058
914,88185
915,493
916,33387
917,123279
918,27424
919,60841
920,29706
921,288150
922,14807
923,319692
924,61201
925,22998
926,12398
927,35928
928,64448
929,22378
930,501498
931,5456599
932,296829
933,310095
934,88185
935,388089
936,92058
937,123279
938,319691
939,60841
940,288150
941,16372
942,58028
943,33387
944,61201
945,736864
946,29706
947,27424
948,1968
949,35279
950,35931
951,14807
952,17247
953,87723
954,18523
955,182103
956,197774
957,8674
958,5456708
959,296771
960,58082
961,388089
962,310066
963,123279
964,88185
965,319691
966,7813
967,60841
968,653008
969,27424
970,33387
971,407719
972,288150
973,115033
974,22997
975,61201
976,801
977,29706
978,27424
979,12398
980,35279
981,35931
982,22378
983,14807
984,197774
985,8674
986,8968
987,303
988,407719
989,732
990,1856
991,50725
992,123279
993,243747
994,1575
995,6238
996,9941
997,23666
998,67554
999,38769
1000,160164
1001,3771
1002,256664
1003,787177
1004,3782
1005,40113
1006,7074
1007,2153
1008,26089
1009,20611
1010,811
1011,15558
1012,573
1013,37
1014,8232
1015,3089
1016,3874
1017,464
1018,731
1019,69
1020,8800
1021,99
1022,30
1023,456
1024,6
1025,4
1026,3200
1027,5839
1028,4
1029,663
1030,16
1031,1065
1032,3
1033,13
1034,46
1035,1953
1036,12
1037,4298
1038,1
1039,49
1040,100
1041,11
1042,399
1043,5
1044,28
1045,250
1046,1
1047,7
1048,124424
1049,39041
1050,52306
1051,36718
1052,42644
1053,278082
1054,6076
1055,112656
1056,335738
1057,31906
1058,20672
1059,957973
1060,130582
1061,31218
1062,167168
1063,34428
1064,15247
1065,48445
1066,35518
1067,12185
1068,36746
1069,21996
1070,138371
1071,12073
1072,111632
1073,250706
1074,706301
1075,64959
1076,659741
1077,510392
1078,7215
1079,25508
1080,60449
1081,381788
1082,10697
1083,347838
1084,31804
1085,3856
1086,199684
1087,44545
1088,1336246
1089,257
1090,57493
1091,283
1092,12304
1093,8188
1094,11919
1095,45957
1096,347838
1097,126431
1098,21570
1099,134564
1100,283
1101,16961
1102,111254
1103,7731
1104,5928
1105,15703
1106,6148
1107,861
1108,8662
1109,23130
1110,69973
1111,1311
1112,26587
1113,2417
1114,706302
1115,1054
1116,25166
1117,129304
1118,19870
1119,3596
1120,161440
1121,7514
1122,46106
1123,15141
1124,714
1125,42410
1126,260547
1127,4344
1128,22808
1129,42809
1130,16808
1131,157505
1132,24647
1133,1922
1134,3334
1135,10658
1136,57493
1137,78361
1138,2594
1139,13868
1140,135952
1141,11066
1142,8188
1143,45962
1144,34861
1145,37580
1146,281485
1147,685
1148,126447
1149,129304
1150,3780
1151,15192
1152,5950
1153,15993
1154,5905
1155,7731
1156,659760
1157,14627
1158,1098
1159,2898
1160,70782
1161,11264
1162,100997
1163,347874
1164,3290
1165,341090
1166,964
1167,87951
1168,250719
1169,510401
1170,24729
1171,78306
1172,43313
1173,1374549
1174,208463
1175,6998
1176,145323
1177,95
1178,64784
1179,32997
1180,82
1181,2707
1182,129737
1183,611136
1184,6118
1185,2473
1186,109784
1187,3320
1188,61
1189,68103
1190,8412
1191,10741
1192,3803
1193,155944
1194,10159
1195,28008
1196,43614
1197,455377
1198,1398
1199,1032935
1200,32405
1201,151080
1202,22513
1203,90042
1204,58316
1205,8509
1206,19314
1207,21314
1208,30224
1209,731
1210,454
1211,14952
1212,1250
1213,1726
1214,14065
1215,556
1216,4925
1217,6507
1218,11707
1219,1077
1220,46539
1221,9066
1222,1962
1223,22071
1224,196
1225,278
1226,61881
1227,2129
1228,1268
1229,91359
1230,22015
1231,131569
1232,31986
1233,22875
1234,17071
1235,90242
1236,483960
1237,511228
1238,464
1239,155944
1240,1920
1241,22875
1242,1032935
1243,40116
1244,51517
1245,7690
1246,321134
1247,3755
1248,104504
1249,28009
1250,333208
1251,35218
1252,116403
1253,37517
1254,292969
1255,511420
1256,428156
1257,1577
1258,38098
1259,31139
1260,272337
1261,220125
1262,400592
1263,20098
1264,117925
1265,548021
1266,48276
1267,471036
1268,12705
1269,706
1270,465
1271,644
1272,6238
1273,144040
1274,51227
1275,357417
1276,199
1277,827597
1278,9116
1279,2071
1280,50294
1281,708674
1282,1140
1283,232153
1284,14709
1285,12029
1286,1873516
1287,2880
1288,270267
1289,559186
1290,77777
1291,8642
1292,501144
1293,1861
1294,1203
1295,299
1296,115721
1297,14810
1298,183662
1299,27393
1300,10445
1301,49479
1302,4848
1303,20812
1304,328469
1305,100406
1306,205299
1307,66791
1308,183669
1309,399009
1310,5420
1311,130104
1312,251534
1313,28951
1314,60096
1315,106547
1316,134195
1317,249855
1318,27396
1319,708710
1320,109756
1321,38343
1322,190247
1323,827651
1324,115721
1325,75571
1326,70769
1327,2107
1328,26540
1329,1608
1330,19074
1331,7976
1332,7586
1333,2885
1334,48226
1335,1026
1336,28945
1337,11506
1338,1288
1339,6826
1340,111450
1341,19543
1342,233243
1343,11689
1344,77563
1345,5499
1346,70769
1347,2107
1348,48286
1349,26652
1350,71269
1351,20301
1352,93691
1353,56145
1354,20326
1355,12955
1356,2681
1357,325738
1358,4102
1359,40296
1360,4559407
1361,570242
1362,1873523
1363,121838
1364,62616
1365,12858
1366,34356
1367,50679
1368,16943
1369,524299
1370,267
1371,623
1372,27396
1373,708710
1374,75571
1375,117176
1376,70416
1377,15674
1378,14402
1379,270294
1380,144050
1381,100406
1382,141163
1383,183669
1384,251534
1385,28951
1386,1873520
1387,559262
1388,501144
1389,708753
1390,69395
1391,827653
1392,27439
1393,2490
1394,24094
1395,18539
1396,3061
1397,229210
1398,20547
1399,3405
1400,217
1401,7895
1402,32606
1403,1324
1404,1873520
1405,69395
1406,27439
1407,2490
1408,126017
1409,24094
1410,20547
1411,229214
1412,2469
1413,3061
1414,18539
1415,3405
1416,270294
1417,32606
1418,217
1419,7895
1420,1324
1421,1873523
1422,69395
1423,14394
1424,26540
1425,1812
1426,13724
1427,10253
1428,4642
1429,16570
1430,48226
1431,20161
1432,2894
1433,5038
1434,11506
1435,31665
1436,205299
1437,13799
1438,111455
1439,111462
1440,57634
1441,233243
1442,8576
1443,11689
1444,77563
1445,70769
1446,417907
1447,3167
1448,27386
1449,162243
1450,65913
1451,24977
1452,6000
1453,37711
1454,175293
1455,174
1456,353799
1457,2758
1458,1437
1459,7573
1460,8481
1461,10054
1462,10117
1463,39189
1464,3522
1465,71419
1466,36857
1467,39123
1468,14653
1469,12
1470,23013
1471,114
1472,287
1473,4435
1474,43800
1475,4281
1476,7508
1477,491
1478,160
1479,22584
1480,4087
1481,2496
1482,103305
1483,2669
1484,10
1485,7619
1486,126
1487,273
1488,2248
1489,10
1490,809
1491,3280
1492,1478
1493,2382
1494,4450
1495,515
1496,353800
1497,4465
1498,2427
1499,6631
1500,11200
1501,6896
1502,4435
1503,36857
1504,8481
1505,162243
1506,175293
1507,417907
1508,3834
1509,27387
1510,71421
1511,22584
1512,353813
1513,81
1514,2087
1515,58
1516,3014
1517,5
1518,923
1519,26
1520,487
1521,67007
1522,539
1523,126862
1524,48
1525,1465
1526,929
1527,783
1528,2907
1529,434
1530,54
1531,411
1532,237
1533,2580
1534,363
1535,130272
1536,110
1537,91
1538,130
1539,25
1540,20
1541,7396
1542,58055
1543,1703
1544,7750
1545,6
1546,12657
1547,26
1548,1919
1549,60170
1550,831
1551,8671
1552,31
1553,20145
1554,912
1555,2639
1556,399
1557,102
1558,3945
1559,2221
1560,3781
1561,1267
1562,18968
1563,47497
1564,601
1565,140995
1566,51357
1567,13565
1568,39364
1569,7287
1570,161143
1571,16168
1572,100
1573,116079
1574,815893
1575,985
1576,4260
1577,726074
1578,3829
1579,33572
1580,6145
1581,34327
1582,7457
1583,41941
1584,82145
1585,10944
1586,665
1587,2167
1588,53652
1589,18961
1590,9412
1591,9663
1592,2225
1593,23164
1594,3031
1595,95557
1596,7869
1597,4212
1598,17368
1599,6554
1600,33264
1601,34782
1602,6676
1603,1067
1604,1797
1605,367505
1606,20304
1607,7376
1608,49147
1609,69177
1610,3448
1611,1067
1612,39724
1613,3788
1614,95736
1615,1658
1616,20304
1617,3309
1618,987
1619,5208
1620,78298
1621,34802
1622,6808
1623,12452
1624,360
1625,16637
1626,1797
1627,95904
1628,6808
1629,12452
1630,360
1631,16637
1632,1797
1633,95905
1634,3114
1635,220
1636,33
1637,1533
1638,28301
1639,3937
1640,894
1641,21195
1642,2042
1643,13213
1644,118034
1645,9464
1646,10097
1647,28588
1648,19621
1649,10544
1650,4427
1651,50338
1652,3346
1653,4447388
1654,27722264
1655,22426677
1656,254258
1657,148897
1658,369203
1659,5234162
1660,23133508
1661,8118609
1662,10485308
1663,1497361
1664,59800
1665,2610526
1666,4066989
1667,3778921
1668,6198563
1669,10306
1670,44891723
1671,1000417
1672,17039
1673,685981
1674,10393
1675,14198297
1676,592068
1677,1732263
1678,295241
1679,1135631
1680,5566669
1681,1295557
1682,270687
1683,2157930
1684,506275
1685,4920817
1686,23005
1687,68057
1688,1300490
1689,8923587
1690,4128732
1691,42053
1692,257724
1693,990491
1694,10216538
1695,7614130
1696,760628
1697,9881829
1698,2123381
1699,7671249
1700,27723193
1701,4447346
1702,10485334
1703,14198602
1704,44891723
1705,22428456
1706,4066980
1707,3197865
1708,1351068
1709,5418675
1710,9881908
1711,148895
1712,1889250
1713,183846
1714,230710
1715,295305
1716,6198880
1717,2157930
1718,5465624
1719,59854
1720,1534466
1721,23134775
1722,14891223
1723,7672495
1724,1137271
1725,506275
1726,2610622
1727,990586
1728,10354
1729,8118937
1730,4921122
1731,18985
1732,655067
1733,7614271
1734,10434
1735,5234825
1736,1385093
1737,2698348
1738,1125017
1739,9882639
1740,5566805
1741,74673
1742,5387639
1743,2750410
1744,1295606
1745,461137
1746,946926
1747,9305
1748,4448791
1749,1498648
1750,27724094
1751,22428456
1752,1351089
1753,360630
1754,1137267
1755,14200344
1756,7672495
1757,5234810
1758,6074334
1759,8118937
1760,1000417
1761,592282
1762,1535084
1763,8118880
1764,10424925
1765,230727
1766,37023
1767,422244
1768,98123
1769,21262
1770,118253
1771,141529
1772,70226
1773,2251012
1774,30253
1775,15763
1776,84911
1777,46416
1778,946926
1779,7196
1780,48256
1781,6427773
1782,25825
1783,55380
1784,148177
1785,3715656
1786,1841061
1787,101686
1788,275447
1789,174755
1790,4578476
1791,145353
1792,1499373
1793,531458
1794,3714270
1795,195558
1796,29940
1797,230727
1798,41975
1799,216675
1800,2311785
1801,165888
1802,541144
1803,1107310
1804,29168
1805,189773
1806,337752
1807,102107
1808,3093358
1809,42079
1810,240416
1811,32506
1812,70747
1813,358817
1814,15403
1815,38957
1816,214777
1817,100609
1818,1343866
1819,168717
1820,549720
1821,18996
1822,25094
1823,93033
1824,120592
1825,187972
1826,484981
1827,2055
1828,73539
1829,59017
1830,5829
1831,18621
1832,19922
1833,21119
1834,7412
1835,18125
1836,10795
1837,13004
1838,38207
1839,9394
1840,337913
1841,4449882
1842,22429716
1843,3883589
1844,14200550
1845,2719142
1846,1107197
1847,3716278
1848,931595
1849,165928
1850,1480189
1851,2468063
1852,309176
1853,807338
1854,446434
1855,214819
1856,522466
1857,584126
1858,32551
1859,90218
1860,212524
1861,2045554
1862,745684
1863,416540
1864,16601
1865,59017
1866,3057481
1867,224514
1868,26247
1869,22430188
1870,4449910
1871,14201891
1872,27725352
1873,6199095
1874,10493
1875,148945
1876,1351771
1877,1889582
1878,23136735
1879,44893888
1880,7614415
1881,4067651
1882,295576
1883,59907
1884,10460
1885,10486018
1886,8119151
1887,1295625
1888,3093932
1889,230849
1890,9883367
1891,5235294
1892,3198176
1893,10055521
1894,4129665
1895,2158580
1896,506593
1897,5419676
1898,990723
1899,592504
1900,21892
1901,1138239
1902,9883806
1903,197540
1904,74695
1905,5566889
1906,2698882
1907,1535973
1908,14892469
1909,8923818
1910,7674252
1911,1125438
1912,29445
1913,655145
1914,4921451
1915,5476569
1916,1083571
1917,27725352
1918,1500999
1919,4230886
1920,8119154
1921,5235294
1922,1535973
1923,2698889
1924,990663
1925,7674252
1926,2119218
1927,1327265
1928,184210
1929,1003269
1930,1242855
1931,401425
1932,10979062
1933,515657
1934,955656
1935,337913
1936,1468591
1937,725897
1938,549039
1939,1559650
1940,292164
1941,520962
1942,1381820
1943,525517
1944,696
1945,194969
1946,327599
1947,3816799
1948,10538
1949,5476569
1950,105620
1951,37139
1952,147791
1953,347883
1954,343263
1955,216849
1956,354373
1957,753043
1958,43055
1959,80678
1960,153381
1961,559
1962,3073251
1963,26649
1964,2151039
1965,306764
1966,22430188
1967,4067651
1968,59907
1969,1500622
1970,14201604
1971,280098
1972,148990
1973,154264
1974,26985
1975,1125438
1976,5387781
1977,8923847
1978,1327269
1979,23043
1980,42145
1981,1295625
1982,990796
1983,171448
1984,2610680
1985,1300619
1986,2123793
1987,21892
1988,6074627
1989,104303
1990,5566908
1991,1480182
1992,2750645
1993,47644
1994,125647
1995,4355
1996,2119235
1997,214878
1998,811040
1999,1536349
2000,592504
2001,17044
2002,155186
2003,1125566
2004,5419676
2005,34494
2006,260651
2007,4638163
2008,4921409
2009,1468638
2010,344585
2011,7614407
2012,234110
2013,48615
2014,470694
2015,42145
2016,4449910
2017,14774
2018,12753
2019,33983
2020,20267
2021,5761
2022,11618
2023,12948
2024,685
2025,9779
2026,369378
2027,11436
2028,2150
2029,48615
2030,382
2031,24936
2032,1109
2033,974
2034,108795
2035,1455
2036,1024
2037,1014822
2038,86961
2039,7320
2040,269194
2041,59843
2042,18616
2043,11950
2044,4289
2045,68286
2046,11716
2047,3323
2048,36606
2049,328619
2050,10216997
2051,46741
2052,530854
2053,7050
2054,235906
2055,17753
2056,6294400
2057,520609
2058,432
2059,32029
2060,4207
2061,64
2062,96
2063,82471
2064,496
2065,20267
2066,29436
2067,19230
2068,11126
2069,23671
2070,9652
2071,9626
2072,29319
2073,1791
2074,9199
2075,14014
2076,110877
2077,160
2078,10366
2079,47644
2080,530792
2081,12137
2082,237
2083,6404
2084,6356
2085,169
2086,8
2087,2
2088,4450855
2089,86961
2090,10216997
2091,48701
2092,15246
2093,520654
2094,4076
2095,530904
2096,106750
2097,33785
2098,4207
2099,58795
2100,3235
2101,47031
2102,131
2103,114
2104,673203
2105,2178
2106,175625
2107,8508
2108,3484
2109,379415
2110,19245
2111,65
2112,24877
2113,765
2114,10088
2115,525552
2116,3762
2117,141363
2118,472584
2119,1329192
2120,148295
2121,41273
2122,278
2123,392596
2124,43060
2125,514088
2126,41867
2127,1014846
2128,23060
2129,112080
2130,15489
2131,51895
2132,43060
2133,525552
2134,623398
2135,472584
2136,66661
2137,10447
2138,1574197
2139,19170
2140,169609
2141,6188
2142,1369
2143,2952
2144,731
2145,9856
2146,10753
2147,154
2148,288523
2149,4522
2150,3328
2151,31100
2152,854
2153,560
2154,197
2155,63186
2156,23772
2157,6007
2158,2903
2159,3617
2160,3063
2161,3234
2162,276
2163,1595
2164,879
2165,68559
2166,61
2167,1123
2168,30
2169,566
2170,97
2171,38
2172,4
2173,38
2174,214
2175,248
2176,185
2177,2195
2178,1615
2179,359
2180,38021
2181,6190
2182,6903
2183,13155
2184,496
2185,418
2186,1160
2187,59917
2188,1042
2189,73
2190,382
2191,253
2192,3396
2193,38021
2194,6190
2195,6903
2196,13155
2197,496
2198,418
2199,1160
2200,59917
2201,1042
2202,73
2203,382
2204,253
2205,3396
2206,4450890
2207,182173
2208,470713
2209,59729
2210,133117
2211,108795
2212,47213
2213,95537
2214,66660
2215,51838
2216,6294397
2217,36028
2218,528745
2219,169609
2220,82471
2221,44062
2222,392596
2223,79667
2224,20763
2225,1574204
2226,123322
2227,29319
2228,8126
2229,623398
2230,50887
2231,63160
2232,13155
2233,28737
2234,530792
2235,45579
2236,19720
2237,361970
2238,159619
2239,354384
2240,272321
2241,2376564
2242,129603
2243,1135
2244,578
2245,129
2246,63
2247,216
2248,171
2249,45
2250,717
2251,2921
2252,1533
2253,92
2254,199
2255,1361
2256,12
2257,15
2258,206
2259,395
2260,79
2261,15
2262,3
2263,35
2264,77
2265,3
2266,51
2267,214
2268,104
2269,8
2270,45
2271,2
2272,80
2273,10
2274,156
2275,178
2276,576
2277,168
2278,25
2279,163
2280,3
2281,25
2282,319
2283,133
2284,9
2285,74
2286,3
2287,4207
2288,12
2289,17
2290,358
2291,726
2292,33
2293,492
2294,0
2295,41
2296,625
2297,12
2298,64
2299,11
2300,4
2301,214
2302,66
2303,59158
2304,19473
2305,73118
2306,27524
2307,102858
2308,2094
2309,236
2310,33033
2311,78825
2312,18674
2313,250
2314,6266
2315,22
2316,53743
2317,2657
2318,4476
2319,156410
2320,2006
2321,6099
2322,23160
2323,8348
2324,7837
2325,6185
2326,3803
2327,1838
2328,3707
2329,315
2330,87418
2331,21189
2332,1746
2333,69126
2334,453
2335,10710
2336,700
2337,914
2338,15875
2339,503
2340,488
2341,190
2342,15
2343,26862
2344,100082
2345,27
2346,72167
2347,21
2348,6035
2349,9945
2350,4318
2351,78
2352,2218
2353,47
2354,23889
2355,650
2356,7
2357,3498
2358,3052
2359,1747
2360,45
2361,1686
2362,529
2363,1388
2364,572
2365,92
2366,1135
2367,21189
2368,54
2369,275
2370,2159
2371,2951
2372,2921
2373,84
2374,15545
2375,5521
2376,2108
2377,73
2378,63
2379,408
2380,171
2381,33
2382,197
2383,272
2384,4852
2385,12
2386,1533
2387,51
2388,38
2389,15
2390,10
2391,90
2392,1288
2393,4303
2394,1545
2395,199
2396,283
2397,460
2398,216
2399,129
2400,80
2401,395
2402,214
2403,17
2404,513
2405,168
2406,64
2407,168
2408,82
2409,8
2410,112
2411,92
2412,83
2413,3
2414,6
2415,343
2416,717
2417,137
2418,206
2419,3
2420,12
2421,4107
2422,0
2423,2
2424,0
2425,0
2426,9
2427,3
2428,2
2429,20
2430,0
2431,6
2432,2
2433,0
2434,0
2435,0
2436,0
2437,0
2438,0
2439,0
2440,0
2441,0
2442,25
2443,0
2444,3
2445,1
2446,1
2447,2
2448,3
2449,0
2450,4
2451,0
2452,2
2453,0
2454,4
2455,2
2456,3
2457,3
2458,2
2459,1
2460,0
2461,0
2462,0
2463,10
2464,28
2465,0
2466,1
2467,5
2468,0
2469,0
2470,0
2471,0
2472,1
2473,0
2474,0
2475,14
2476,5
2477,1
2478,1
2479,0
2480,0
2481,0
2482,1
2483,0
2484,2
2485,0
2486,2094
2487,496
2488,87418
2489,53747
2490,44
2491,10
2492,124
2493,2014
2494,503
2495,21
2496,11
2497,573
2498,0
2499,700
2500,163
2501,0
2502,7
2503,44
2504,330
2505,453
2506,24
2507,1686
2508,531
2509,20
2510,3596
2511,56
2512,9
2513,10
2514,27
2515,63
2516,0
2517,2657
2518,3
2519,123
2520,122
2521,315
2522,2
2523,26
2524,122
2525,17
2526,623
2527,6
2528,6
2529,6
2530,7
2531,253
2532,3786
2533,1
2534,10
2535,66
2536,65
2537,1747
2538,17
2539,28
2540,1
2541,292
2542,19
2543,23160
2544,78158306
2545,66577313
2546,8606259
2547,49173
2548,2955326
2549,22492
2550,17014787
2551,1403
2552,4305441
2553,441189
2554,4831125
2555,4919
