190071.5597000000,674809.4512000000,-2166.39086914062
190321.5597000000,674809.4512000000,-2166.39086914062
190571.5597000000,674809.4512000000,-2166.39086914062
190821.5597000000,674809.4512000000,-2154.01391601562
191071.5597000000,674809.4512000000,-2154.01391601562
191321.5597000000,674809.4512000000,-2134.751953125
191571.5597000000,674809.4512000000,-2134.751953125
191821.5597000000,674809.4512000000,-2108.53637695312
192071.5597000000,674809.4512000000,-2108.53637695312
192321.5597000000,674809.4512000000,-2053.1796875
192571.5597000000,674809.4512000000,-2053.1796875
192821.5597000000,674809.4512000000,-2023.79931640625
193071.5597000000,674809.4512000000,-2023.79931640625
193321.5597000000,674809.4512000000,-1992.98742675781
193571.5597000000,674809.4512000000,-1963.10339355469
193821.5597000000,674809.4512000000,-1963.10339355469
194071.5597000000,674809.4512000000,-1935.38513183594
194321.5597000000,674809.4512000000,-1935.38513183594
194571.5597000000,674809.4512000000,-1935.38513183594
194821.5597000000,674809.4512000000,-1935.38513183594
195071.5597000000,674809.4512000000,-1916.62915039062
195321.5597000000,674809.4512000000,-1916.62915039062
195571.5597000000,674809.4512000000,-1906.8310546875
195821.5597000000,674809.4512000000,-1906.8310546875
196071.5597000000,674809.4512000000,-1899.30590820312
196321.5597000000,674809.4512000000,-1899.30590820312
196571.5597000000,674809.4512000000,-1889.99340820312
196821.5597000000,674809.4512000000,-1889.19250488281
197071.5597000000,674809.4512000000,-1889.19250488281
197321.5597000000,674809.4512000000,-1889.85864257812
197571.5597000000,674809.4512000000,-1889.85864257812
197821.5597000000,674809.4512000000,-1891.94445800781
198071.5597000000,674809.4512000000,-1891.94445800781
198321.5597000000,674809.4512000000,-1893.70935058594
198571.5597000000,674809.4512000000,-1893.70935058594
198821.5597000000,674809.4512000000,-1895.27014160156
199071.5597000000,674809.4512000000,-1895.27014160156
199321.5597000000,674809.4512000000,-1895.27014160156
199571.5597000000,674809.4512000000,-1895.27014160156
199821.5597000000,674809.4512000000,-1898.53527832031
200071.5597000000,674809.4512000000,-1903.23425292969
200321.5597000000,674809.4512000000,-1903.23425292969
200571.5597000000,674809.4512000000,-1901.09887695312
200821.5597000000,674809.4512000000,-1901.09887695312
201071.5597000000,674809.4512000000,-1899.83337402344
201321.5597000000,674809.4512000000,-1899.83337402344
201571.5597000000,674809.4512000000,-1899.63049316406
201821.5597000000,674809.4512000000,-1899.63049316406
202071.5597000000,674809.4512000000,-1886.8955078125
202321.5597000000,674809.4512000000,-1886.8955078125
202571.5597000000,674809.4512000000,-1861.24426269531
202821.5597000000,674809.4512000000,-1861.24426269531
203071.5597000000,674809.4512000000,-1835.63342285156
203321.5597000000,674809.4512000000,-1835.63342285156
203571.5597000000,674809.4512000000,-1835.63342285156
203821.5597000000,674809.4512000000,-1810.91149902344
204071.5597000000,674809.4512000000,-1810.91149902344
204321.5597000000,674809.4512000000,-1791.78210449219
204571.5597000000,674809.4512000000,-1791.78210449219
204821.5597000000,674809.4512000000,-1764.48461914062
205071.5597000000,674809.4512000000,-1764.48461914062
205321.5597000000,674809.4512000000,-1751.63562011719
205571.5597000000,674809.4512000000,-1751.63562011719
205821.5597000000,674809.4512000000,-1743.556640625
206071.5597000000,674809.4512000000,-1743.556640625
206321.5597000000,674809.4512000000,-1740.17468261719
206571.5597000000,674809.4512000000,-1736.99853515625
206821.5597000000,674809.4512000000,-1736.99853515625
207071.5597000000,674809.4512000000,-1732.36572265625
207321.5597000000,674809.4512000000,-1732.36572265625
207571.5597000000,674809.4512000000,-1721.64184570312
207821.5597000000,674809.4512000000,-1721.64184570312
208071.5597000000,674809.4512000000,-1721.64184570312
208321.5597000000,674809.4512000000,-1721.64184570312
208571.5597000000,674809.4512000000,-1705.04174804688
